Gender,Dob,PIN,Curr_res_yr,Curr_res,Rent,Deps,Marital,Qualification,Credit_score,Religion,Category,Res_stat,Occupation,Salaried,Emp_pin,Curr_emp_yr,Gross_monthly_in,Net_monthly_in,Avg_monthly_exp,Prop,Veh,FD,PPF,PF,Investments,SLIP,Amt,Tenor,Returned
1,1968,110022,1,2,21000,5,1,0,512,2,2,0,0,2,110002,1,171027,50067,45471,29033,96477,46608,54873,51787,87082,33925,4234399,12,1
2,1974,110048,49,1,20000,7,1,1,688,3,1,1,0,3,110038,49,100153,51062,34416,226757,51057,49319,20437,10600,233431,38908,494170,28,1
2,1983,110012,51,1,17000,5,1,1,342,3,3,1,2,1,110028,51,121980,10260,53440,199084,167572,12851,10377,47505,216734,260264,4133667,10,0
2,1958,110100,4,2,12000,9,2,0,497,3,0,0,1,4,110011,4,246619,42297,47705,163115,75609,31285,50421,42730,229559,393828,1038094,4,1
2,1979,110082,25,2,20000,8,0,2,487,0,0,2,0,4,110023,25,205263,57129,13870,211214,202751,59681,44939,28817,15743,380979,3672922,24,0
1,1967,110014,19,3,20000,8,0,1,768,0,3,1,2,3,110057,19,198770,49166,38359,125281,109056,32944,32585,49459,47969,327080,1654695,24,0
2,1966,110002,62,0,15000,2,0,2,555,3,1,0,2,3,110007,62,130190,48329,25836,204178,36498,59359,43908,46403,239860,289940,1453474,28,1
2,1959,110002,22,1,21000,7,1,1,443,2,3,1,1,2,110099,22,14317,57579,14048,143589,190061,55554,45893,35843,142261,261850,4632715,20,1
2,1950,110065,64,0,19000,0,2,0,527,0,3,0,1,3,110076,64,235323,50975,13558,180693,204534,10300,58856,47319,36792,336269,4784846,15,1
1,1974,110003,25,3,17000,9,1,1,763,2,3,1,1,0,110017,25,237594,47870,15311,12192,228568,47369,25205,57820,94266,46623,3801099,15,1
0,1980,110024,13,1,16000,2,1,0,413,0,2,2,0,3,110003,13,191035,37207,44372,142986,63764,48838,58266,21904,34399,386752,714597,32,0
2,1955,110049,11,3,8000,4,2,0,470,1,3,1,2,0,110042,11,189825,36433,14633,147948,199352,51643,39733,34007,146696,14453,4938723,15,1
1,1958,110082,29,1,21000,9,1,2,563,3,0,2,0,4,110017,29,143983,27370,54167,180204,210984,39679,13161,33601,69037,481103,4729001,15,1
2,1989,110008,38,3,17000,9,1,0,355,3,2,0,1,3,110064,38,161151,22231,52663,64125,84906,59753,40084,37611,148017,387039,704880,15,0
1,1991,110005,30,0,10000,3,1,1,750,3,2,1,1,0,110091,30,60125,14419,31305,77447,81214,40605,23006,25597,11631,192115,919452,10,0
0,1994,110008,14,3,8000,1,1,1,339,0,2,1,2,0,110093,14,141637,56051,39887,109790,202103,44939,58892,21597,67482,350439,2198684,4,0
1,1971,110069,44,2,9000,1,0,1,396,2,0,0,2,2,110022,44,208566,36094,25096,229640,173986,17571,34972,37555,163039,119150,2317456,32,1
0,1951,110082,39,2,15000,0,2,0,722,0,1,2,1,4,110072,39,24870,23669,17241,54974,72411,28674,12924,31359,198222,386198,2755934,24,0
1,1993,110084,56,2,17000,5,1,0,542,1,1,0,1,3,110062,56,217818,42345,39336,215875,97796,59962,30182,45528,61030,153875,433792,4,0
2,1965,110007,48,2,18000,5,0,2,627,2,1,0,1,4,110019,48,177649,55617,49351,170119,133147,44362,59431,12293,67345,267093,665576,20,0
0,1971,110048,59,2,20000,8,2,0,891,1,3,0,0,3,110019,59,40031,25905,15153,168450,120074,44279,45843,53912,28007,288891,4289002,12,0
1,1966,110019,63,2,10000,4,2,1,738,3,3,0,0,0,110004,63,95727,39799,52058,195191,195144,45594,46462,15307,95187,420161,267439,15,1
2,1995,110096,57,0,20000,3,1,0,381,0,3,1,0,3,110043,57,47700,21749,12991,54633,103504,35168,46443,39916,158835,313267,3674768,28,1
0,1955,110037,58,3,0,9,0,2,524,0,2,1,2,3,110059,58,218407,10672,53480,190705,126989,20960,15261,45271,57332,340008,4356139,10,0
0,1955,110031,24,0,6000,9,2,0,604,2,1,0,1,3,110100,24,149447,56306,10245,81852,88712,41448,53609,44222,188649,386407,4399541,32,1
2,1995,110007,50,1,0,2,1,1,537,0,0,2,0,3,110067,50,195075,56544,42830,199771,226342,51314,10023,34345,129231,262592,4961855,32,0
0,1950,110064,64,2,11000,7,2,2,388,1,1,2,1,4,110041,64,106792,29447,56000,133601,32078,28902,36179,53896,77528,268193,2385632,12,0
1,1992,110035,38,1,6000,4,1,2,628,3,3,2,1,1,110071,38,239662,32390,46477,17650,211888,13202,28029,59219,104428,253183,3393822,10,0
1,1960,110022,64,0,20000,9,0,1,766,3,3,0,1,2,110087,64,220479,36491,25666,114708,64565,10362,44513,30000,71468,454965,4979486,8,1
0,1964,110031,66,3,23000,8,0,0,656,2,1,1,0,3,110078,66,48887,12805,41048,27035,177455,40232,29596,53131,231442,295677,914608,12,0
2,1957,110055,40,3,12000,7,1,2,365,3,2,2,2,2,110075,40,150590,40506,49573,12965,228655,31746,30720,41584,172250,251049,3529813,32,0
2,1952,110068,62,0,13000,6,1,1,873,3,3,2,0,4,110070,62,226989,41392,40853,11885,34888,22521,21335,36214,178046,200517,2656514,28,0
2,1971,110033,50,3,6000,1,0,1,379,1,3,0,0,0,110091,50,122369,41329,49960,24893,46992,58132,13437,49878,232292,324694,2473321,28,1
1,1967,110054,43,0,5000,5,2,0,570,2,1,0,1,3,110022,43,200930,49151,49361,249647,119300,18282,51395,54559,144246,199971,4826387,28,0
2,1981,110072,7,1,19000,8,1,2,522,0,3,0,0,2,110058,7,235571,34710,28804,234833,182499,18161,56625,15372,206005,488385,2976305,32,1
0,1958,110053,60,3,9000,9,2,2,388,0,3,1,2,2,110025,60,127290,41206,45317,13199,223747,33317,37712,14443,148046,316908,719477,32,0
2,1959,110068,34,3,13000,1,0,2,785,0,2,0,1,2,110045,34,193806,36962,46624,84719,109984,10152,10982,50376,200322,422428,1573352,32,0
2,1995,110083,43,0,22000,1,2,1,775,2,0,2,2,0,110016,43,21233,48839,47956,181590,47927,11269,51216,12012,106519,273396,4710275,10,1
0,1991,110054,64,0,11000,8,0,1,427,3,2,2,0,1,110058,64,56987,39345,30942,239084,186428,20168,59506,54767,83060,27940,1681821,32,1
1,1987,110034,65,0,11000,4,1,2,836,2,2,1,0,0,110055,65,46091,29368,50149,46432,110630,49677,50086,14607,107580,114742,3095889,8,0
1,1991,110080,15,1,23000,5,1,0,472,2,2,0,0,2,110058,15,190256,46528,26880,54685,112468,54669,50981,19417,181485,294199,4598849,10,0
2,1994,110062,64,3,0,9,0,2,648,3,0,1,1,1,110066,64,141812,23209,40533,115566,151321,27484,33288,40700,224856,446108,2761104,20,1
1,1994,110058,65,0,15000,8,1,2,741,2,0,2,2,3,110008,65,168936,26189,17794,168689,95225,31021,38950,45853,50817,57514,723411,28,1
2,1985,110054,19,2,16000,3,1,1,898,2,3,0,0,3,110037,19,104095,19946,30610,143598,115991,29391,39181,30730,114497,477993,3336943,8,0
2,1975,110008,40,2,7000,7,1,1,722,1,0,1,0,3,110088,40,44961,34554,55294,107905,122559,42751,21658,30025,16599,450590,188966,32,1
0,1961,110054,40,2,7000,0,0,1,545,3,0,0,2,2,110065,40,129612,40614,26486,12123,112750,59694,28265,39237,56321,62646,1812803,15,0
2,1970,110034,17,1,22000,1,1,1,568,3,0,2,1,2,110097,17,70477,48605,44342,92205,82662,26101,52192,46099,22129,257906,1213315,15,1
2,1971,110027,35,1,20000,8,0,0,876,0,0,1,2,3,110095,35,162940,58155,41614,116083,121586,59306,59343,56702,130166,474780,903048,10,0
0,1958,110099,48,2,21000,4,1,0,308,1,3,1,1,0,110045,48,114942,11607,16639,242767,206779,40223,22299,18241,111011,373132,2025890,10,0
2,1970,110070,7,3,0,3,0,2,310,3,0,2,0,1,110060,7,187790,19924,30163,123003,46289,33931,25707,40128,249155,401909,3136774,28,0
0,1977,110072,18,0,10000,9,2,2,526,2,1,2,0,1,110044,18,139015,32631,12127,207070,64072,17682,29364,46186,31457,429094,673923,20,1
2,1958,110002,15,3,13000,9,2,0,367,3,2,0,1,3,110019,15,194346,39129,35376,31916,204629,51357,24539,44689,224688,177460,4389179,15,0
2,1993,110046,38,0,8000,3,2,0,467,1,0,2,0,1,110026,38,93574,46186,33016,241218,220012,32480,10574,16818,11209,268706,1178477,32,1
0,1979,110015,57,1,17000,8,2,2,742,0,1,0,0,3,110016,57,149592,28714,35706,64157,224305,45442,28141,21278,58018,487110,2621292,4,0
1,1986,110059,13,0,8000,6,0,1,553,0,2,2,1,2,110072,13,247539,11197,47601,195918,49284,18486,36017,21358,123153,68364,832316,20,0
1,1997,110026,27,1,20000,1,1,0,528,3,0,1,2,0,110025,27,83682,11467,28785,90533,108678,58021,11420,11260,189450,98047,3595001,32,0
2,1951,110045,19,0,0,4,2,1,320,0,2,0,1,0,110057,19,52597,21927,52495,59249,63333,50825,42835,33654,37272,471909,2381062,28,0
1,1991,110030,4,0,7000,2,2,1,630,2,2,0,1,2,110090,4,58641,23460,30062,86574,59394,11144,46115,59633,188393,453474,700206,24,1
1,1959,110088,39,3,20000,9,1,0,548,0,2,2,1,1,110070,39,236937,21318,15344,198545,141283,40202,34155,38702,155725,346074,4703653,20,0
0,1950,110050,30,0,0,4,2,0,490,1,3,2,2,4,110039,30,59300,22803,24534,74188,217281,23954,56357,36954,125069,30099,553277,8,0
2,1979,110099,58,3,11000,6,2,2,584,0,0,1,2,3,110063,58,96236,12550,18334,19097,149154,49648,33583,53145,108694,125719,4097005,8,0
2,1991,110093,65,1,13000,5,2,2,834,3,3,0,1,0,110085,65,149036,39871,38498,76128,64026,16880,16062,13945,74614,43275,4147363,4,0
0,1966,110078,39,1,8000,3,1,1,358,1,2,0,2,3,110094,39,100848,53778,25640,51185,169994,46644,39702,15750,197872,49752,2167088,24,0
2,1992,110025,59,1,15000,7,0,1,641,1,2,1,2,3,110046,59,51983,44716,45322,242472,36214,30227,17562,40929,173700,117983,1520378,28,0
0,1972,110063,25,3,0,0,2,2,356,2,1,1,0,0,110080,25,50295,52794,35984,68276,82764,49247,54361,54907,236966,474028,2745419,28,1
1,1968,110061,28,1,13000,1,2,2,763,2,1,2,2,4,110026,28,193816,38218,22422,72343,146855,59379,17676,56411,54266,167928,492497,8,1
0,1977,110069,11,3,9000,4,2,2,855,3,0,0,0,0,110099,11,173959,31797,53173,100681,157101,32322,28783,26580,103360,210619,2868903,10,0
0,1950,110045,4,2,7000,5,1,1,587,3,3,2,1,4,110079,4,231540,42275,59501,233388,50259,15683,32999,37119,137451,462411,1311383,20,1
1,1974,110017,19,0,0,2,1,0,653,2,1,2,1,0,110083,19,124580,30378,55739,186391,153159,50612,21481,37334,111809,126475,659197,12,0
2,1991,110027,44,3,12000,3,0,0,510,3,3,2,1,3,110048,44,237749,56542,46882,35745,235472,50568,58180,29539,247231,215617,934812,20,0
0,1992,110068,14,3,9000,0,0,2,753,0,2,1,0,3,110016,14,184181,20870,39276,57709,196732,38877,17694,11351,31509,480128,4761636,15,0
2,1964,110095,21,2,17000,4,1,1,302,0,2,2,0,3,110084,21,69542,12714,36122,89085,207758,55167,43979,39092,183722,178786,1773019,12,0
1,1997,110045,29,3,22000,2,2,1,800,0,1,2,0,3,110038,29,221136,40082,31246,85214,30575,46391,29606,43271,171274,407429,2001886,28,0
2,1980,110054,2,3,15000,4,1,0,517,0,2,0,0,1,110070,2,180776,43000,40288,179105,31043,34016,10373,46439,78000,498113,3798013,10,1
0,1983,110013,41,2,20000,1,0,0,379,3,1,1,0,3,110097,41,136636,10768,35999,24825,39557,52925,32415,19441,143496,28990,2182608,8,1
1,1977,110003,13,2,11000,2,1,0,493,2,1,1,1,0,110089,13,134905,31861,22900,125323,119145,50870,35149,15410,237051,437695,3856876,32,0
2,1981,110089,34,1,6000,0,2,2,810,1,3,0,2,4,110099,34,230464,21186,33127,16476,82584,11270,47384,28230,120684,228901,1774858,32,1
0,1987,110084,24,0,10000,2,0,0,887,2,1,1,0,0,110052,24,13166,31687,24714,195666,210303,31089,43691,36304,194074,406370,504889,10,0
0,1983,110038,10,0,16000,0,1,2,882,2,1,2,0,2,110085,10,16416,31593,15489,42216,53387,35776,54609,43536,135074,473991,812882,15,1
2,1950,110022,50,0,23000,8,1,1,312,0,0,0,0,1,110064,50,109006,38327,30400,40178,67467,22397,52911,35795,134001,51124,3379611,4,0
1,1966,110071,29,1,8000,8,1,2,480,0,3,2,0,3,110011,29,185179,28703,10152,23710,100267,28329,56254,39809,200720,296447,600510,4,0
1,1958,110014,8,0,6000,9,0,0,381,2,0,0,2,4,110046,8,192082,21275,45289,47035,59648,38094,55803,47646,97711,290602,477442,4,1
1,1953,110074,63,0,10000,0,0,0,562,2,0,0,0,3,110099,63,84148,49000,51061,59063,34133,15615,46489,10473,194627,335372,3794239,24,1
1,1978,110049,42,0,12000,5,0,2,454,0,0,0,0,1,110097,42,36562,13970,43089,101489,72805,14236,54625,42365,81405,287486,4351082,20,1
1,1958,110024,15,1,18000,7,2,2,848,3,1,1,0,0,110008,15,127187,44273,37825,241791,179949,18125,13574,38588,243305,25369,3353843,32,1
2,1962,110075,55,0,18000,4,1,0,797,3,1,2,0,0,110038,55,36994,36551,38736,144146,240761,53907,14802,46559,71734,443472,2142201,32,0
2,1963,110040,40,1,8000,7,1,0,422,1,3,1,0,3,110049,40,198136,25450,22030,169204,117104,24313,51324,55438,191831,46523,863081,24,1
0,1961,110086,58,2,9000,3,2,2,699,0,2,2,0,1,110092,58,147391,23387,40242,129429,227074,25773,11037,38869,142345,266358,1569862,15,1
2,1974,110035,39,2,13000,7,2,1,893,3,3,0,0,0,110090,39,39079,45822,40162,186863,124251,19820,49791,43856,43355,405808,1688632,12,0
2,1971,110043,5,0,14000,7,0,1,727,1,1,1,2,3,110095,5,79497,11058,14940,181346,207778,54632,50949,53824,161577,290050,2297429,32,0
1,1981,110054,5,0,23000,8,0,0,658,2,3,0,2,1,110052,5,207181,38900,47651,249462,116839,25360,39516,22488,148534,32935,351957,20,0
2,1953,110005,50,3,6000,3,1,2,831,0,0,1,2,2,110019,50,73032,56667,13087,31657,14181,47802,12548,57944,173512,245176,2380447,20,1
1,1970,110099,0,0,0,6,0,2,859,2,2,1,0,2,110037,0,230810,28143,42867,141587,126700,41957,36719,23488,185894,451251,3626050,28,0
0,1953,110040,54,0,12000,6,2,1,760,2,1,0,0,3,110016,54,214887,45897,34226,42263,223479,43450,53127,27188,149418,276759,2383422,15,0
0,1997,110077,27,0,14000,7,0,2,858,3,1,1,0,4,110035,27,156170,34060,48410,61077,23305,53942,46522,45424,168839,347516,593852,28,1
0,1973,110095,7,1,17000,9,2,0,883,2,2,2,2,3,110008,7,89871,49853,53808,42070,179213,28846,24151,16306,128969,264058,2585130,8,0
1,1987,110064,42,3,13000,2,2,0,875,3,3,0,1,1,110078,42,192204,24725,11146,39466,152470,37573,59448,59719,138549,89220,2969420,15,0
1,1969,110015,3,3,21000,5,0,0,894,2,2,2,2,1,110088,3,107828,55581,53791,60871,153311,50162,22870,10468,96576,427747,3821629,10,1
2,1961,110017,15,2,11000,1,1,1,860,1,2,0,2,0,110027,15,211865,12092,38465,153029,172911,54627,19659,45062,29748,305601,4277371,8,1
2,1952,110010,21,1,7000,0,0,2,738,2,2,2,2,2,110004,21,61719,35998,15189,222507,129057,21692,54219,33937,183876,16123,719960,32,0
1,1996,110030,39,1,16000,6,0,1,677,2,0,1,0,4,110094,39,112536,35933,58018,130254,163669,11709,30274,20272,192730,221156,4563633,32,1
2,1951,110067,43,2,22000,4,0,2,786,0,3,0,0,2,110004,43,86447,11170,39085,17927,86879,31839,37398,12953,41211,213566,4014761,4,1
2,1956,110055,43,0,16000,0,0,1,443,2,3,0,1,4,110041,43,211654,55122,19953,153194,206030,42029,43769,10043,139444,298728,719922,15,1
1,1992,110042,29,2,0,6,1,0,880,2,3,1,1,3,110054,29,14345,27764,57762,109598,15005,14764,16857,24582,80772,450165,3839867,10,1
1,1994,110073,64,3,21000,5,1,0,753,0,1,2,0,1,110090,64,107449,24308,16840,218223,212584,29959,28318,23694,203374,345527,3256230,24,0
1,1966,110039,4,1,22000,6,2,2,807,3,1,1,2,2,110073,4,67109,34158,20684,183400,244252,33080,55064,11706,222294,380921,4292324,8,1
1,1973,110058,46,2,5000,1,1,1,721,3,2,2,0,0,110087,46,97772,43481,27315,146800,78985,22675,25007,28826,111058,200083,808171,28,1
0,1971,110016,35,0,7000,3,0,2,683,3,3,2,0,0,110009,35,134615,30643,30362,100296,220979,34297,58405,20351,31778,209175,4700438,24,1
0,1998,110004,52,2,6000,9,0,1,626,3,3,2,1,4,110011,52,98026,54843,41940,192352,18136,16873,21361,44875,153570,367808,865291,4,0
2,1968,110073,13,1,10000,5,2,0,695,1,0,1,1,4,110077,13,172785,42568,43190,93124,56007,36383,24391,39763,200608,202010,2355922,8,1
0,1979,110085,44,1,15000,5,1,0,863,1,2,2,1,3,110002,44,178592,55810,55145,185700,208151,20540,49334,43758,28502,468626,3762450,32,1
1,1952,110026,40,1,11000,5,1,0,632,0,1,1,1,0,110020,40,101516,13551,57346,42723,242844,22787,33763,25188,26174,451871,2166483,10,0
2,1973,110051,45,3,21000,0,0,2,681,1,0,1,1,4,110009,45,177443,35629,35694,110054,107299,52930,25599,34735,11546,456168,4196573,24,0
1,1982,110053,37,3,0,7,0,0,678,3,0,2,0,1,110058,37,176098,50270,56447,104995,192408,59532,59818,59819,164116,357906,1298440,20,0
2,1978,110095,59,0,19000,6,2,1,828,1,3,1,0,1,110060,59,15199,20722,35440,156822,173324,37510,18558,38938,135967,273147,3462542,15,0
1,1952,110084,18,2,8000,4,1,1,599,3,2,2,0,4,110019,18,213947,16849,24996,91785,230391,49607,34978,47683,167456,198378,3914105,28,1
1,1993,110073,22,0,11000,5,0,0,704,3,1,1,1,3,110063,22,90657,17462,16741,11252,119882,25516,20395,19652,203254,196255,1196828,32,0
0,1966,110010,48,2,13000,5,2,1,647,3,1,0,0,0,110055,48,48256,27412,40484,190563,53017,30117,11962,23759,227623,495136,4642778,20,0
1,1960,110079,55,2,21000,3,2,1,735,1,3,2,0,1,110032,55,138765,37379,31096,36812,185621,57938,30126,29638,107855,186830,4878270,8,1
1,1954,110018,32,0,21000,9,1,1,458,0,3,2,2,2,110050,32,38695,52754,20704,233438,104055,55190,51463,34819,77616,42695,4862627,15,0
0,1969,110011,61,1,20000,3,0,0,579,1,3,0,1,2,110068,61,122326,59121,48592,232374,148979,45254,35874,43360,122322,272756,3762129,15,1
2,1963,110063,62,2,22000,4,1,1,503,2,0,2,1,3,110038,62,68714,58864,26681,189667,189947,42252,24264,15339,103974,30439,2838661,10,0
0,1968,110028,4,3,9000,2,1,0,415,3,2,2,1,0,110064,4,185267,45254,43332,242327,154166,48007,54632,12439,68321,226300,4212931,24,1
1,1997,110066,62,2,6000,4,0,2,603,1,2,2,1,0,110003,62,76060,44148,53491,212432,59437,17393,35574,25671,37415,43662,4871943,4,1
2,1953,110098,0,3,13000,9,2,2,346,2,0,2,2,2,110076,0,155205,19100,40743,159301,186010,48914,41521,17464,11678,476174,4888287,32,1
0,1983,110076,49,1,13000,7,1,1,556,3,3,0,2,4,110007,49,182625,57795,35323,71115,52973,28824,10978,10091,216096,128475,2535254,24,1
2,1950,110082,54,3,17000,4,2,1,656,3,1,1,0,1,110047,54,90837,52936,32419,203061,48818,41444,26323,59510,36741,115680,2536536,12,0
0,1960,110028,15,1,9000,8,2,1,580,2,2,0,1,4,110066,15,204727,16114,57972,212970,84382,45470,45441,36408,28042,204084,4551505,10,1
1,1961,110092,39,2,13000,9,1,2,782,1,1,1,2,4,110013,39,197900,44393,12198,54346,61131,28126,41221,30363,247033,152258,904727,10,1
2,1989,110015,56,0,6000,4,2,2,509,1,3,2,0,1,110076,56,139540,50409,40246,189717,150457,55917,19585,17609,230841,440137,2191867,20,1
0,1980,110095,24,0,11000,5,0,1,865,1,3,1,0,4,110025,24,187739,40773,26530,159223,56151,15429,53582,49463,194280,209150,2878560,10,0
0,1974,110094,5,1,6000,7,1,1,791,2,0,2,1,4,110040,5,59031,27097,13305,107319,33931,54085,48659,41899,232580,64068,3459440,32,1
2,1958,110060,49,2,7000,7,2,1,559,1,1,0,2,1,110069,49,128431,33305,22682,192458,173411,12388,19583,10385,71766,93500,3176234,15,0
0,1968,110040,43,2,16000,3,1,2,399,1,2,0,1,3,110016,43,195036,36022,12837,97510,15825,58979,40400,24587,23284,426994,1582883,24,0
0,1960,110021,57,2,7000,6,0,0,470,1,2,1,2,2,110016,57,88754,45912,39979,40213,223336,59753,27045,45393,29250,241766,316676,32,1
2,1962,110049,4,3,18000,1,1,0,390,1,0,2,2,4,110031,4,217936,35116,51105,92452,158649,41577,20135,36397,242140,176937,1783432,24,1
2,1954,110024,8,2,21000,0,2,0,725,2,2,0,2,3,110065,8,104447,41343,13424,55699,119257,16523,13493,18079,80055,464427,4123581,32,0
2,1992,110068,7,0,6000,9,1,0,731,2,2,2,2,3,110060,7,221766,10940,27434,207741,73178,45339,52149,32093,67287,53653,4701579,4,1
1,1951,110072,41,3,22000,0,0,2,843,2,2,1,2,0,110030,41,234410,56433,12485,92952,249079,45952,27587,29888,94021,422355,2028533,15,1
2,1989,110044,49,3,14000,2,1,2,877,1,2,1,1,1,110047,49,137199,51099,38358,178978,95116,23295,52941,31530,17738,46614,439519,10,0
1,1998,110097,9,0,0,4,0,1,776,3,0,1,1,2,110034,9,12999,41241,25418,81729,171694,24030,36460,57849,105057,135619,2345826,24,0
2,1978,110084,10,3,10000,8,2,0,377,1,2,1,1,0,110008,10,221543,30100,21803,56145,113520,15405,41670,52985,238994,315925,3012220,15,0
0,1996,110064,52,1,15000,9,0,1,879,0,1,2,1,4,110029,52,16301,35646,32864,130977,114530,38321,37483,35891,131424,353337,1093455,15,1
2,1974,110070,11,0,18000,4,1,1,542,3,1,2,1,0,110059,11,51803,24118,14753,119864,154324,22126,38895,33476,171156,226268,3246726,32,0
2,1997,110059,27,2,11000,1,2,1,568,0,0,1,2,1,110058,27,47284,33157,22644,212091,172640,45765,44538,50928,244992,323652,1609321,28,1
2,1961,110018,34,0,11000,5,0,1,410,2,0,0,0,4,110059,34,165466,26968,16607,180931,62538,14491,34539,32833,187136,377499,2909345,24,1
0,1996,110020,38,3,13000,6,0,0,680,1,1,2,2,0,110061,38,18345,36589,42869,194483,241153,57183,50925,46585,127801,121262,3123017,32,1
0,1960,110013,6,1,18000,4,1,0,723,0,2,2,2,2,110024,6,69802,46856,37327,175689,80655,52644,24298,51825,33533,71886,2493976,4,0
0,1982,110083,28,3,16000,6,2,2,463,3,3,0,2,1,110064,28,117293,31405,57480,71330,111392,53403,12324,56610,213472,39441,1445500,8,0
1,1974,110039,27,1,8000,4,1,1,893,0,0,1,1,0,110078,27,125125,53317,34796,76014,53531,14907,22874,25919,243981,327093,1943246,8,0
0,1969,110030,11,2,9000,9,0,2,330,0,1,2,0,0,110073,11,168727,16708,49177,202170,81435,26141,19820,24810,104792,96369,3964521,28,0
1,1960,110077,53,0,8000,9,0,0,671,0,3,1,0,0,110076,53,105759,49428,15624,90972,196633,49908,22896,55910,87001,194508,1986281,20,0
1,1978,110005,7,3,7000,9,2,0,329,0,0,1,2,0,110027,7,161484,58900,35486,21960,179604,37810,33811,18503,136001,287294,3429292,8,0
0,1977,110060,7,1,22000,8,0,1,386,2,3,2,1,4,110048,7,24530,54152,18951,120727,131262,53335,18016,28861,227552,287396,1993293,20,1
1,1978,110089,50,0,13000,6,0,1,782,3,0,2,1,4,110041,50,49912,44180,18098,231708,190114,37138,29542,30722,176668,355240,167826,15,0
2,1998,110048,37,0,7000,2,0,1,677,1,2,1,0,4,110094,37,215161,33369,26821,132422,71842,15964,34159,56992,16667,273718,788863,32,0
0,1952,110035,42,1,21000,2,0,1,779,2,1,1,0,4,110060,42,166024,11554,56734,80155,127513,19248,13665,32197,110352,280736,771208,12,1
0,1996,110034,12,0,11000,6,1,1,468,1,3,2,2,3,110062,12,155505,54008,58870,144781,200250,37401,31222,30059,195367,125886,4574444,28,1
1,1961,110073,33,1,16000,2,0,1,769,3,1,0,2,3,110027,33,109118,47624,43927,240168,21543,55324,16385,27059,142737,72757,3017362,8,0
0,1978,110045,32,1,19000,1,0,0,531,3,0,2,1,2,110079,32,235847,59350,27023,74942,113880,37838,26574,44179,146824,269680,4864149,24,1
1,1951,110057,52,3,14000,7,2,1,631,2,1,0,1,2,110071,52,119394,15022,22721,62357,213512,12325,22774,39873,32940,24601,2522733,15,0
0,1959,110070,19,1,18000,0,1,0,569,3,3,1,1,4,110005,19,226443,28633,35931,168260,211773,48409,34750,21858,189723,440939,717178,15,0
0,1970,110092,47,3,13000,5,1,1,889,3,1,0,1,3,110036,47,71734,34572,33124,210180,59227,56173,12500,23069,232890,405838,4577570,28,1
2,1996,110076,60,0,18000,9,1,1,884,0,1,1,0,4,110024,60,46659,32391,38779,16139,163303,29031,13041,29870,132991,482997,4744139,12,1
